Geneid	SRR11262284	SRR11262285	SRR11262286	SRR11262292	SRR11262293	SRR11262294
ENSG00000254508	2	0	0	0	0	0
ENSG00000255272	0	0	0	1	0	0
ENSG00000255161	0	0	0	0	0	0
ENSG00000255169	0	0	0	0	0	0
ENSG00000254619	0	0	0	0	0	0
ENSG00000255133	3	4	4	4	2	2
ENSG00000279000	0	1	4	0	18	0
ENSG00000172362	0	0	0	0	0	0
ENSG00000176742	0	1	0	0	0	0
ENSG00000280314	0	4	0	0	0	0
ENSG00000172457	0	0	0	0	0	0
ENSG00000133805	297	255	271	951	719	768
ENSG00000177951	1723	1326	1100	1518	1224	1533
ENSG00000148935	108	122	59	18	6	21
ENSG00000188486	1266	1232	3147	3831	5331	4031
ENSG00000134817	477	1093	232	95	48	576
ENSG00000149305	0	0	4	0	2	0
ENSG00000185201	5760	5916	12617	5953	4146	2203
ENSG00000110200	199	464	343	164	533	164
ENSG00000184154	174	108	93	91	166	111
ENSG00000182334	0	6	0	0	0	0
ENSG00000149506	2	6	0	5	128	0
ENSG00000110756	3043	2290	1983	1359	400	1352
ENSG00000110768	1441	1841	1740	1118	1405	1495
ENSG00000264603	0	0	0	0	0	0
ENSG00000256006	23	31	8	21	105	16
ENSG00000173432	57	50	52	1965	23187	4854
ENSG00000264032	0	0	0	0	0	0
ENSG00000110777	90	68	54	1002	374	2599
ENSG00000253099	0	0	0	0	0	0
ENSG00000255428	0	0	0	0	0	0
ENSG00000255093	0	2	0	0	0	0
ENSG00000286028	6	10	9	2	0	0
ENSG00000207811	0	0	1	0	0	0
ENSG00000207562	0	0	0	0	0	0
ENSG00000254980	0	0	0	0	0	0
ENSG00000204381	739	1247	850	313	1369	169
ENSG00000170145	2913	1412	3852	1516	467	988
ENSG00000235286	0	0	14	6	1	2
ENSG00000223324	6	0	0	0	0	0
ENSG00000137707	8	2	4	0	10	0
ENSG00000183644	57	65	105	6	8	1
ENSG00000151117	326	457	122	367	279	319
ENSG00000179057	35	50	32	28	74	9
ENSG00000254966	10	5	3	1	3	3
ENSG00000110786	110	216	306	2	40	3
ENSG00000286998	0	0	0	0	0	2
ENSG00000276789	0	0	0	0	0	0
ENSG00000254529	0	0	0	0	0	0
ENSG00000255511	0	0	0	0	0	0
ENSG00000254541	0	0	0	0	0	0
ENSG00000255536	0	0	0	0	0	0
ENSG00000255244	0	0	0	0	0	0
ENSG00000254738	0	0	0	0	0	0
ENSG00000254720	0	2	0	0	0	0
ENSG00000255424	0	0	0	0	0	0
ENSG00000183695	0	2	2	0	0	0
ENSG00000170255	0	0	0	0	0	0
ENSG00000255406	0	0	0	0	0	0
ENSG00000254648	0	0	2	4	0	0
ENSG00000166086	762	902	645	162	9	166
ENSG00000254481	0	10	24	4	5	1
ENSG00000254616	0	0	0	0	0	0
ENSG00000255348	0	0	0	2	2	0
ENSG00000151502	2105	1252	1187	2328	693	1221
ENSG00000151500	1095	1482	590	853	935	759
ENSG00000151498	631	833	422	1146	284	446
ENSG00000254442	0	0	0	2	0	0
ENSG00000149311	1370	1430	967	1428	559	2189
ENSG00000166105	3	0	0	377	30	4
ENSG00000172489	0	4	0	0	0	0
ENSG00000277932	0	0	0	0	0	0
ENSG00000177030	1375	894	650	1165	1258	1467
ENSG00000162105	1277	372	1194	397	324	42
ENSG00000183560	4	2	2	0	0	0
ENSG00000151503	568	423	324	2160	299	1142
ENSG00000183020	3667	2507	2655	2978	2110	2986
ENSG00000172893	1062	1005	1118	1137	4413	2320
ENSG00000110074	460	656	372	1086	895	997
ENSG00000214063	5324	5459	3579	1717	4218	1782
ENSG00000166337	574	823	784	634	908	574
ENSG00000187049	288	570	364	410	408	852
ENSG00000166444	1879	948	1226	5246	617	1200
ENSG00000133812	1155	754	846	959	330	817
ENSG00000176009	0	0	0	0	0	2
ENSG00000280021	0	0	0	0	0	0
ENSG00000160695	2201	1792	1238	1703	786	1145
ENSG00000287556	0	0	0	0	0	0
ENSG00000200168	0	0	0	0	0	0
ENSG00000271390	0	2	0	0	0	0
ENSG00000271584	1	19	9	4	9	0
ENSG00000287028	0	0	0	0	0	0
ENSG00000239354	0	0	0	0	0	0
ENSG00000270202	0	0	0	0	0	0
ENSG00000150750	2	0	4	378	0	0
ENSG00000196167	600	290	357	357	3	77
ENSG00000288097	2	0	0	0	0	5
ENSG00000214290	43	40	22	331	2	58
ENSG00000240698	0	0	0	0	0	0
ENSG00000254730	0	0	0	0	0	0
ENSG00000178105	552	533	465	1224	777	854
ENSG00000173456	958	578	482	1777	644	1066
ENSG00000245385	0	0	0	0	0	0
ENSG00000223953	4	5	0	1	0	0
ENSG00000235718	0	8	0	0	0	0
ENSG00000036672	167	41	105	44	16	34
ENSG00000254590	0	0	0	0	0	0
ENSG00000254892	0	0	0	0	0	0
ENSG00000154096	1640	844	213	2206	1160	3422
ENSG00000263873	0	0	0	0	0	0
ENSG00000255377	0	0	0	0	0	0
ENSG00000248712	70	140	145	17	71	32
ENSG00000172927	4	25	2	567	1022	31
ENSG00000260877	0	1	0	116	678	14
ENSG00000213275	1	0	2	0	0	0
ENSG00000259854	0	0	0	0	0	0
ENSG00000255606	8	2	8	2	2	0
ENSG00000261347	0	0	0	0	0	0
ENSG00000285094	6	5	0	0	0	0
ENSG00000110092	15589	8444	6465	5041	10112	952
ENSG00000149716	320	355	309	397	1311	549
ENSG00000162344	0	0	0	0	0	0
ENSG00000256441	0	0	0	0	0	0
ENSG00000075388	0	0	0	0	0	0
ENSG00000254478	0	0	0	0	0	0
ENSG00000254621	0	0	0	0	0	0
ENSG00000201535	0	0	0	0	0	0
ENSG00000160683	0	1	4	0	0	16
ENSG00000245869	0	2	4	3	0	1
ENSG00000186174	3093	1304	2841	5686	730	1337
ENSG00000264211	0	0	0	0	0	0
ENSG00000110375	9	0	4	47	209	2
ENSG00000239726	0	0	0	0	0	1
ENSG00000222529	0	0	0	0	0	0
ENSG00000176302	1	0	0	0	0	0
ENSG00000256269	470	524	422	937	1177	434
ENSG00000196600	4	12	2	2	0	0
ENSG00000149187	2095	1321	1691	3219	4036	4782
ENSG00000284713	4	6	3	0	4	15
ENSG00000156738	31	57	42	81	54	1191
ENSG00000182261	0	1	0	0	72	4
ENSG00000166840	0	4	4	2	2	28
ENSG00000255274	0	5	4	25	1	9
ENSG00000287725	0	0	0	0	0	0
ENSG00000265539	0	0	0	2	0	6
ENSG00000149483	535	534	380	1014	797	1050
ENSG00000240823	0	0	0	0	2	5
ENSG00000266006	0	0	0	0	0	0
ENSG00000246820	1	0	0	0	0	0
ENSG00000166407	2	4	4	10	6	8
ENSG00000252778	0	0	0	0	0	0
ENSG00000130413	313	121	223	2	127	175
ENSG00000172508	118	59	74	48	12	62
ENSG00000255051	0	0	0	0	0	0
ENSG00000254676	2	17	0	8	8	21
ENSG00000247137	30	29	25	38	22	51
ENSG00000269939	0	0	0	0	0	0
ENSG00000137494	506	187	291	335	83	225
ENSG00000255541	0	0	0	0	0	0
ENSG00000254551	0	0	0	0	0	0
ENSG00000241020	0	0	0	0	0	0
ENSG00000165494	1511	960	2373	1275	229	1026
ENSG00000233436	0	8	13	12	0	16
ENSG00000247595	8	26	13	16	5	32
ENSG00000149043	198	167	135	7231	1423	41
ENSG00000162194	56	18	22	23	54	106
ENSG00000204397	1044	2992	1786	588	702	483
ENSG00000152404	1115	903	630	868	1001	942
ENSG00000007372	2	0	2	0	165	620
ENSG00000289116	0	0	0	0	0	0
ENSG00000288788	0	0	0	0	0	0
ENSG00000215841	4	12	7	20	19	3
ENSG00000289631	4	0	0	0	0	0
ENSG00000255689	0	0	0	0	0	0
ENSG00000289465	0	9	0	0	1	0
ENSG00000204241	7	12	2	2	0	0
ENSG00000246100	34	41	14	11	5	25
ENSG00000289150	0	0	2	0	0	0
ENSG00000289232	0	0	0	0	0	0
ENSG00000289625	0	0	0	0	0	0
ENSG00000255521	9	8	9	10	31	20
ENSG00000254510	34	2	4	13	8	0
ENSG00000231698	315	0	0	0	2	0
ENSG00000255320	68	19	39	66	27	37
ENSG00000177112	4	8	3	10	21	8
ENSG00000246889	22	32	13	18	115	41
ENSG00000254453	6	2	2	2	6	8
ENSG00000289343	0	0	2	0	0	4
ENSG00000289194	34	33	8	199	259	350
ENSG00000150676	0	0	0	0	0	0
ENSG00000255005	0	0	0	0	0	0
ENSG00000137501	1102	1261	486	703	196	431
ENSG00000254780	0	1	2	2	12	0
ENSG00000254879	1	2	6	0	0	2
ENSG00000030066	1409	1384	1357	2049	723	2814
ENSG00000149428	2706	2241	2401	7196	2107	4400
ENSG00000188997	311	297	285	276	751	163
ENSG00000118369	397	248	109	287	471	202
ENSG00000033327	3532	1415	2993	631	1837	1014
ENSG00000288538	4	4	0	5	55	8
ENSG00000288853	0	2	2	3	0	6
ENSG00000254420	0	0	0	4	0	2
ENSG00000288393	0	0	0	8	0	6
ENSG00000254649	0	0	0	0	4	0
ENSG00000251323	0	0	8	4	6	9
ENSG00000255084	0	2	2	0	0	2
ENSG00000252033	0	0	0	0	0	0
ENSG00000254697	0	0	0	0	0	0
ENSG00000254563	0	0	0	0	7	0
ENSG00000167283	758	1873	855	628	847	613
ENSG00000289518	0	0	6	0	4	0
ENSG00000137513	453	565	486	549	1207	616
ENSG00000254810	115	49	147	8	0	10
ENSG00000158636	685	551	364	532	180	524
ENSG00000240801	0	0	0	0	0	0
ENSG00000129965	0	0	0	0	0	0
ENSG00000207805	0	0	0	0	0	0
ENSG00000099869	0	0	1	2	0	0
ENSG00000254647	0	0	0	0	0	0
ENSG00000180176	14	3	2	126	835	6
ENSG00000265258	0	0	0	0	0	0
ENSG00000183734	94	316	83	62	126	339
ENSG00000110665	217	465	161	22	41	179
ENSG00000064201	132	249	247	22	18	148
ENSG00000207308	0	0	0	0	0	0
ENSG00000238184	14	6	4	0	10	4
ENSG00000236264	19	22	16	63	24	17
ENSG00000199550	0	0	0	0	0	0
ENSG00000244313	1119	2961	1411	1236	5445	941
ENSG00000149091	2834	2301	1447	3857	3850	4195
ENSG00000289383	0	0	0	0	2	0
ENSG00000167286	372	856	209	242	314	625
ENSG00000160654	318	449	93	181	144	451
ENSG00000285827	0	2	0	2	1	2
ENSG00000137752	1759	4277	2930	2816	1180	1277
ENSG00000162129	626	443	490	876	1506	948
ENSG00000204361	10	0	0	0	4	0
ENSG00000095110	2	0	0	0	0	2
ENSG00000273003	0	0	0	0	1	0
ENSG00000110025	2	8	6	7	7	23
ENSG00000168061	503	598	265	811	2157	1001
ENSG00000168060	255	387	177	80	87	139
ENSG00000146670	91	130	91	1657	3362	2854
ENSG00000162300	138	121	100	199	213	150
ENSG00000187066	2	2	2	8	1	6
ENSG00000149823	4640	3951	3355	2595	4083	3019
ENSG00000254501	0	0	0	0	2	0
ENSG00000149809	724	789	565	342	739	1110
ENSG00000174276	267	367	328	412	1747	584
ENSG00000255173	0	0	0	0	0	0
ENSG00000278952	0	0	4	0	0	44
ENSG00000149806	9187	25983	15044	6864	33997	10479
ENSG00000162298	2161	1240	952	2986	1820	3088
ENSG00000149792	2068	3916	2327	1887	2885	1682
ENSG00000284489	0	0	0	0	0	0
ENSG00000254455	0	0	0	0	0	0
ENSG00000222477	0	0	0	0	0	0
ENSG00000255058	0	0	0	2	0	0
ENSG00000255200	4	17	4	52	34	40
ENSG00000254614	51	47	55	110	159	47
ENSG00000014216	8409	5376	5536	21439	11980	6743
ENSG00000197847	5	15	4	91	14	187
ENSG00000254558	0	0	0	0	0	26
ENSG00000255235	0	0	0	0	0	0
ENSG00000254617	0	0	0	0	0	0
ENSG00000254785	0	0	0	0	0	0
ENSG00000189253	0	0	0	0	0	0
ENSG00000184281	1509	1220	1864	1330	4336	1752
ENSG00000230483	0	0	0	0	0	0
ENSG00000070985	2	8	0	3	2	19
ENSG00000255055	0	0	0	0	0	0
ENSG00000223417	0	0	0	0	0	0
ENSG00000233802	0	0	0	0	0	0
ENSG00000254818	0	0	0	0	0	0
ENSG00000278837	0	0	0	0	0	0
ENSG00000255360	0	0	0	0	0	0
ENSG00000254655	0	0	0	0	0	0
ENSG00000255305	0	0	0	0	0	2
ENSG00000237706	0	0	0	0	0	0
ENSG00000225581	0	0	0	0	0	0
ENSG00000255184	0	0	0	0	0	0
ENSG00000204449	0	0	0	0	0	0
ENSG00000254803	0	0	0	0	0	0
ENSG00000254916	0	0	0	0	0	0
ENSG00000223709	0	0	0	0	0	0
ENSG00000255011	0	0	0	0	0	0
ENSG00000254888	0	0	0	0	0	0
ENSG00000255009	0	4	0	0	0	0
ENSG00000204450	0	0	0	0	0	0
ENSG00000137731	10	27	12	4	5	6
ENSG00000254844	0	0	0	0	0	0
ENSG00000255245	0	0	0	0	0	0
ENSG00000254528	4	5	3	2	0	4
ENSG00000137726	1399	1199	788	94	56	259
ENSG00000110324	1235	2079	3180	1120	455	2502
ENSG00000255328	0	0	14	9	32	3
ENSG00000270435	0	0	0	0	0	0
ENSG00000170955	1309	967	661	364	2205	248
ENSG00000254443	0	0	0	0	0	0
ENSG00000166311	2369	1417	1581	1525	1609	903
ENSG00000179532	144	207	200	332	326	260
ENSG00000254951	43	41	35	0	7	3
ENSG00000289714	0	0	0	0	0	0
ENSG00000254860	42	34	78	49	43	126
ENSG00000175352	109	71	307	264	1056	259
ENSG00000213785	0	0	0	0	0	0
ENSG00000241943	0	0	0	0	0	2
ENSG00000110696	5606	9161	7383	4466	6213	6342
ENSG00000199883	2	0	1	0	0	0
ENSG00000182450	0	1	0	0	0	0
ENSG00000257057	58	20	44	0	0	0
ENSG00000134627	72	136	71	44	12	94
ENSG00000196371	249	234	241	146	67	356
ENSG00000280167	0	2	0	0	0	0
ENSG00000233536	0	0	0	0	0	0
ENSG00000255666	0	8	4	0	0	0
ENSG00000204710	0	6	1	1	0	0
ENSG00000254682	70	87	69	76	207	59
ENSG00000255367	1	1	0	0	0	0
ENSG00000284639	0	0	0	0	0	0
ENSG00000230851	0	0	0	0	0	0
ENSG00000289468	2	4	2	6	10	8
ENSG00000289716	0	0	0	0	0	6
ENSG00000289718	0	0	0	0	0	0
ENSG00000219529	0	0	0	0	0	1
ENSG00000149262	519	459	366	905	2518	707
ENSG00000256091	0	2	0	0	0	0
ENSG00000086827	314	447	332	1001	296	610
ENSG00000243353	0	0	4	0	0	1
ENSG00000257070	0	2	1	9	0	3
ENSG00000256603	0	2	2	10	8	0
ENSG00000228607	0	0	0	0	0	0
ENSG00000256167	4	0	1	1	0	3
ENSG00000255870	0	0	0	0	0	0
ENSG00000257101	0	0	0	0	0	2
ENSG00000256452	0	0	0	3	0	3
ENSG00000255710	0	0	0	0	0	15
ENSG00000201687	0	0	0	0	0	0
ENSG00000289230	0	0	0	0	0	0
ENSG00000289553	2	0	12	43	30	8
ENSG00000230716	0	0	0	0	0	0
ENSG00000110400	508	312	906	35365	475	5058
ENSG00000199217	0	0	0	0	0	0
ENSG00000255247	0	0	0	0	0	6
ENSG00000254854	1	0	14	12	0	20
ENSG00000254406	0	4	0	1	0	0
ENSG00000287545	0	0	0	0	0	17
ENSG00000288975	0	0	0	0	0	0
ENSG00000151702	2287	3174	2050	548	187	684
ENSG00000048028	520	514	349	877	265	1104
ENSG00000181282	0	0	0	0	0	0
ENSG00000181273	2	0	0	0	0	0
ENSG00000285581	0	2	0	0	0	0
ENSG00000182208	1471	1265	879	821	2433	892
ENSG00000185940	0	0	0	0	0	0
ENSG00000213368	0	0	0	3	0	0
ENSG00000150316	1476	2975	1548	1539	1547	1685
ENSG00000186280	52	18	9	88	10	53
ENSG00000255653	0	1	0	0	0	0
ENSG00000235268	2	2	1	0	0	0
ENSG00000274486	2	0	4	0	0	0
ENSG00000256779	0	2	1	0	0	0
ENSG00000257012	0	0	0	0	0	0
ENSG00000277984	0	0	0	0	0	0
ENSG00000263465	2069	1991	1806	1397	914	1772
ENSG00000149218	1299	1423	1088	3022	515	685
ENSG00000270689	0	4	0	2	0	2
ENSG00000270578	0	0	3	0	0	2
ENSG00000149212	2929	1420	994	1748	104	2671
ENSG00000282834	0	1	0	0	0	0
ENSG00000255855	0	0	0	0	0	0
ENSG00000260629	0	0	0	0	0	0
ENSG00000255060	0	0	0	0	0	0
ENSG00000175104	694	586	727	521	306	409
ENSG00000166349	78	49	58	353	122	18
ENSG00000175097	0	0	2	0	0	0
ENSG00000184999	6	16	22	0	0	0
ENSG00000175264	441	437	41	134	69	235
ENSG00000255091	0	0	0	0	0	0
ENSG00000205106	18	48	28	6	0	4
ENSG00000181830	964	1245	1136	1676	922	666
ENSG00000173715	214	294	263	587	469	412
ENSG00000173653	430	502	778	1012	1105	934
ENSG00000173599	479	217	211	629	2828	1594
ENSG00000173621	476	350	440	494	710	1217
ENSG00000239099	0	0	0	0	0	2
ENSG00000266423	0	0	0	0	0	0
ENSG00000173237	10	8	0	0	40	2
ENSG00000289124	0	0	0	0	0	0
ENSG00000137700	492	484	318	1515	630	499
ENSG00000255551	0	0	0	0	0	0
ENSG00000254728	0	0	0	0	0	0
ENSG00000254920	0	0	0	0	0	0
ENSG00000255527	0	0	0	0	0	0
ENSG00000249910	0	0	0	0	0	0
ENSG00000254517	2	0	0	0	0	0
ENSG00000254764	0	2	0	0	0	0
ENSG00000182053	2	0	0	0	0	0
ENSG00000288434	0	0	0	0	0	0
ENSG00000214891	0	0	0	0	0	0
ENSG00000276637	0	0	0	0	0	0
ENSG00000254801	2	0	0	0	0	0
ENSG00000229361	0	0	0	0	0	0
ENSG00000287821	0	0	0	0	0	0
ENSG00000285816	3	7	109	2	12	31
ENSG00000149798	0	2	4	0	0	6
ENSG00000289231	0	0	0	0	0	0
ENSG00000255478	0	0	3	0	0	2
ENSG00000162241	433	302	280	244	77	676
ENSG00000126391	1122	1302	1499	6856	1027	2850
ENSG00000278144	0	0	0	0	0	0
ENSG00000278050	0	0	0	0	0	0
ENSG00000277599	0	0	0	0	0	0
ENSG00000173039	4109	2368	6489	3678	3425	3470
ENSG00000023191	12175	9195	11375	7079	12235	4911
ENSG00000227620	1	1	0	1	4	9
ENSG00000273819	0	0	0	0	0	0
ENSG00000254792	0	0	0	0	0	0
ENSG00000251637	34	8	2	2	0	0
ENSG00000206587	0	0	0	0	0	0
ENSG00000243672	0	0	0	0	0	0
ENSG00000254850	0	0	0	0	0	0
ENSG00000255230	0	0	0	0	0	0
ENSG00000255554	0	0	0	0	0	0
ENSG00000006534	9170	4674	6452	491	3462	578
ENSG00000255306	16	11	7	2	13	0
ENSG00000110717	2362	2745	1872	3380	13301	3094
ENSG00000284293	0	0	0	0	0	0
ENSG00000284435	0	0	0	0	0	0
ENSG00000275022	0	0	3	7	5	1
ENSG00000255031	9	24	6	32	32	30
ENSG00000110721	597	463	723	120	275	645
ENSG00000255236	10	0	6	0	14	10
ENSG00000171067	1191	599	772	1656	1167	1664
ENSG00000162337	7075	2997	2361	4886	916	3311
ENSG00000254856	0	1	0	0	0	13
ENSG00000289223	43	24	83	32	0	9
ENSG00000084234	47544	29859	45955	44446	7821	8141
ENSG00000196323	2627	1670	1707	2272	729	1458
ENSG00000255358	0	4	0	4	5	13
ENSG00000255220	0	0	0	0	0	2
ENSG00000272412	0	0	0	0	0	0
ENSG00000134917	5834	1642	2512	2	6	12
ENSG00000020922	561	580	286	1171	352	1090
ENSG00000221230	0	0	0	0	0	1
ENSG00000255893	4	6	3	21	0	4
ENSG00000168876	274	768	372	387	236	359
ENSG00000185507	997	1162	3219	2417	4367	2541
ENSG00000220948	0	0	0	0	0	0
ENSG00000173264	1138	793	714	1322	2484	1483
ENSG00000137760	231	356	116	174	80	143
ENSG00000270969	0	0	0	0	0	0
ENSG00000110719	3648	3190	3904	5880	8910	4138
ENSG00000289740	2	12	2	21	4	2
ENSG00000174370	178	209	91	52	147	134
ENSG00000019485	749	492	558	413	171	1118
ENSG00000214534	0	0	0	0	0	0
ENSG00000137500	1003	2791	1184	932	833	665
ENSG00000255003	0	2	0	0	0	0
ENSG00000166689	740	417	557	1125	315	745
ENSG00000149177	1675	1548	2040	1432	759	1331
ENSG00000263693	0	0	0	0	0	2
ENSG00000175619	0	0	0	0	0	0
ENSG00000255514	0	0	0	0	0	0
ENSG00000172208	0	0	0	0	0	0
ENSG00000176567	0	0	0	0	0	0
ENSG00000149781	2539	3423	3969	1287	1992	2425
ENSG00000167323	2823	2062	2998	5099	1546	2602
ENSG00000284844	0	0	0	0	0	0
ENSG00000183269	0	0	0	0	0	0
ENSG00000132274	3245	3627	4656	3845	778	2169
ENSG00000255409	0	0	0	6	7	2
ENSG00000087884	291	320	196	98	394	149
ENSG00000254691	2	2	0	7	1	8
ENSG00000110651	29447	24072	26198	15561	12241	19524
ENSG00000271758	0	0	0	0	0	0
ENSG00000166405	167	166	99	12	6	102
ENSG00000110057	3469	3271	4033	3001	6676	2292
ENSG00000254469	19	7	7	27	15	43
ENSG00000137496	624	848	672	652	570	1040
ENSG00000132746	49	48	28	3155	252	546
ENSG00000197674	0	0	0	0	0	0
ENSG00000197309	3	0	0	0	0	0
ENSG00000181958	0	0	0	0	0	0
ENSG00000285231	0	0	0	0	0	0
ENSG00000175513	13	7	6	3	0	2
ENSG00000181017	0	0	0	0	0	0
ENSG00000186886	0	0	0	0	0	0
ENSG00000197887	0	0	0	0	0	0
ENSG00000167355	0	14	0	0	25	0
ENSG00000196248	0	0	0	0	0	0
ENSG00000283787	58	74	43	39	18	140
ENSG00000284873	0	0	0	0	0	0
ENSG00000285010	0	0	0	0	0	0
ENSG00000278768	63	26	11	69	4	71
ENSG00000245532	4528	2293	2294	17419	7747	14599
ENSG00000189431	103	100	37	110	44	346
ENSG00000255520	0	7	0	0	0	7
ENSG00000270060	2	4	7	25	8	27
ENSG00000165912	1080	702	541	1456	3547	1761
ENSG00000275208	0	0	0	0	0	0
ENSG00000243802	3	4	2	0	4	14
ENSG00000134574	813	690	445	521	1462	1561
ENSG00000256897	0	6	0	15	12	20
ENSG00000134575	1226	1064	1036	2534	2338	2653
ENSG00000025434	1183	1742	1330	767	2051	2204
ENSG00000256746	0	0	2	2	0	8
ENSG00000149182	3403	2730	2053	3292	5535	3537
ENSG00000110395	1506	918	1205	899	214	1082
ENSG00000168003	3917	4161	5280	5018	10450	9647
ENSG00000150455	318	260	193	310	122	243
ENSG00000255062	14	12	12	44	13	66
ENSG00000110066	1652	1343	1393	1264	806	1498
ENSG00000199077	0	0	0	0	0	0
ENSG00000149084	1434	2462	1866	1338	596	1015
ENSG00000283393	0	0	0	0	0	0
ENSG00000243721	0	0	0	0	0	0
ENSG00000254512	0	0	0	0	0	0
ENSG00000283483	0	0	0	0	0	0
ENSG00000187479	15658	4618	34794	1546	1529	2716
ENSG00000255929	0	0	0	2	0	0
ENSG00000254968	0	0	0	0	0	14
ENSG00000287912	0	0	0	0	0	0
ENSG00000279491	7	34	154	43	53	72
ENSG00000255774	4	14	2	2	2	0
ENSG00000289635	0	0	2	6	8	2
ENSG00000260233	33	71	74	38	81	53
ENSG00000288018	60	45	32	51	50	6
ENSG00000289908	2	0	0	1	6	4
ENSG00000231680	6	28	2	0	0	0
ENSG00000236437	0	0	0	0	0	0
ENSG00000286992	0	0	0	0	0	0
ENSG00000288833	50	52	137	17	87	17
ENSG00000251557	0	2	0	0	0	0
ENSG00000255284	95	70	47	71	222	124
ENSG00000288013	0	0	0	0	2	0
ENSG00000254489	2	3	0	0	0	19
ENSG00000255087	0	6	0	0	0	0
ENSG00000224091	0	2	0	0	0	0
ENSG00000247416	14	0	1	0	0	2
ENSG00000285769	0	0	1	0	0	2
ENSG00000289526	6	24	67	0	26	11
ENSG00000255007	35	73	83	2	0	0
ENSG00000175773	17	17	11	16	6	7
ENSG00000289990	0	0	0	0	0	0
ENSG00000289944	0	0	0	0	0	0
ENSG00000268403	4	7	0	18	30	53
ENSG00000255008	5	11	2	8	16	16
ENSG00000288012	10	21	9	2	22	2
ENSG00000289560	9	0	0	10	6	4
ENSG00000246174	67	71	8	47	193	89
ENSG00000290016	0	0	0	0	1	0
ENSG00000251364	40	80	36	4	8	148
ENSG00000283341	10	12	0	8	22	8
ENSG00000290026	0	2	7	2	2	0
ENSG00000183242	9	0	15	17	0	19
ENSG00000231793	12	16	2	5	0	35
ENSG00000254990	0	0	2	0	0	5
ENSG00000281655	0	0	0	8	0	0
ENSG00000288047	0	10	4	0	0	2
ENSG00000286369	24	10	32	2	10	17
ENSG00000254607	0	0	0	0	2	9
ENSG00000288789	0	0	0	0	0	0
ENSG00000254921	0	0	0	0	0	0
ENSG00000255517	68	69	57	33	167	50
ENSG00000245552	47	60	4	29	22	165
ENSG00000289976	0	6	0	0	1	0
ENSG00000289074	36	8	10	36	161	32
ENSG00000288907	0	0	0	0	0	0
ENSG00000255980	0	2	0	0	0	0
ENSG00000255135	82	134	42	54	130	120
ENSG00000290078	0	0	0	0	16	0
ENSG00000289562	0	0	0	0	1	0
ENSG00000280832	98	169	87	88	137	100
ENSG00000289391	0	0	4	0	0	2
ENSG00000289339	20	106	40	0	36	28
ENSG00000289399	0	0	0	0	0	0
ENSG00000254789	0	6	0	0	0	0
ENSG00000236935	2	17	4	2	26	11
ENSG00000290080	0	0	0	0	0	0
ENSG00000254427	8	50	6	1	0	2
ENSG00000256422	15	4	8	2	0	4
ENSG00000255422	33	58	45	8	6	16
ENSG00000290083	0	0	0	2	0	0
ENSG00000256940	1	0	1	2	7	3
ENSG00000250303	193	172	87	43	99	156
ENSG00000224795	5	0	0	2	0	2
ENSG00000255129	8	16	2	4	25	8
ENSG00000278376	96	52	31	17	12	14
ENSG00000251226	4	18	3	0	2	0
ENSG00000289621	0	19	10	0	0	0
ENSG00000246273	93	161	95	65	347	281
ENSG00000285693	4	41	11	21	26	67
ENSG00000288061	0	7	0	5	0	4
ENSG00000285533	87	151	77	57	185	109
ENSG00000246067	165	162	141	128	113	174
ENSG00000287917	47	34	40	30	29	38
ENSG00000290057	8	6	0	8	41	20
ENSG00000173825	0	42	28	19	2	157
ENSG00000204403	137	83	60	4	0	0
ENSG00000222162	0	0	0	0	0	0
ENSG00000148925	824	1113	865	1224	845	786
ENSG00000287548	0	2	2	0	0	0
ENSG00000254583	0	0	0	0	0	0
ENSG00000255401	0	0	0	0	0	0
ENSG00000152266	1	4	0	0	2	0
ENSG00000228901	0	0	0	0	0	0
ENSG00000254791	0	6	0	2	0	8
ENSG00000240454	16	0	0	0	0	0
ENSG00000200685	0	0	0	0	0	2
ENSG00000255075	2	0	0	0	2	0
ENSG00000255088	0	0	0	0	0	0
ENSG00000255411	0	0	0	0	0	0
ENSG00000254927	0	0	0	0	0	0
ENSG00000254930	0	0	0	0	0	0
ENSG00000201856	0	0	0	0	0	0
ENSG00000254438	0	0	0	0	23	0
ENSG00000197601	1705	2337	2365	2226	1233	3181
ENSG00000137747	708	348	279	2499	219	222
ENSG00000289259	6	6	10	6	4	6
ENSG00000289883	4	8	0	0	0	11
ENSG00000286756	0	0	0	0	0	0
ENSG00000290061	0	0	0	0	0	0
ENSG00000251562	1790	962	537	5388	1721	7307
ENSG00000270117	0	0	0	0	0	0
ENSG00000133884	1637	1557	944	1582	2112	2513
ENSG00000166439	496	370	790	526	651	525
ENSG00000278879	3	7	0	44	107	58
ENSG00000242999	0	0	0	2	3	1
ENSG00000241170	9	7	13	18	108	45
ENSG00000286943	0	0	0	6	4	3
ENSG00000118363	1870	2947	1975	3199	11563	3203
ENSG00000200152	0	0	0	2	0	0
ENSG00000162139	281	367	212	417	473	492
ENSG00000234611	0	0	0	0	0	0
ENSG00000213333	0	0	0	0	0	0
ENSG00000248671	25	13	4	17	8	17
ENSG00000255403	0	0	0	0	0	4
ENSG00000222663	0	0	0	0	0	0
ENSG00000252081	0	0	0	0	0	0
ENSG00000285813	35	28	4	16	4	47
ENSG00000170903	528	956	424	439	327	547
